Date (GMT+2),Solar,"Solar forecast (Day-Ahead, D-1 18:00)"
,Power (MW),Power (MW)
2024-10-18T05:45+02:00,0,0
2024-10-18T06:00+02:00,0,0
2024-10-18T06:15+02:00,0,0
2024-10-18T06:30+02:00,0,0
2024-10-18T06:45+02:00,0,0
2024-10-18T07:00+02:00,0,0
2024-10-18T07:15+02:00,5.8,0
2024-10-18T07:30+02:00,79,27.3
2024-10-18T07:45+02:00,331.8,180.4
2024-10-18T08:00+02:00,975.5,740.2
2024-10-18T08:15+02:00,1993.1,1723.4
2024-10-18T08:30+02:00,3260.7,3009.6
2024-10-18T08:45+02:00,4517.9,4465.6
2024-10-18T09:00+02:00,5841,5977.9
2024-10-18T09:15+02:00,7262.4,7564.5
2024-10-18T09:30+02:00,8712.5,9178.2
2024-10-18T09:45+02:00,10168,10802.2
2024-10-18T10:00+02:00,11664.1,12433.1
2024-10-18T10:15+02:00,13249.1,14091.4
2024-10-18T10:30+02:00,14384.9,15686.5
2024-10-18T10:45+02:00,15454.5,17133.5
2024-10-18T11:00+02:00,16479.3,18393.9
2024-10-18T11:15+02:00,17474,19488.8
2024-10-18T11:30+02:00,18336.5,20376.6
2024-10-18T11:45+02:00,18997.8,21069
2024-10-18T12:00+02:00,19535.5,21607
2024-10-18T12:15+02:00,19816.8,21999.3
2024-10-18T12:30+02:00,19840.7,22182.8
2024-10-18T12:45+02:00,19726.7,22150.3
2024-10-18T13:00+02:00,19591.5,21993.2
2024-10-18T13:15+02:00,19228,21720.3
2024-10-18T13:30+02:00,18736.7,21286.2
2024-10-18T13:45+02:00,17912.1,20685.4
2024-10-18T14:00+02:00,17103.2,19978.5
2024-10-18T14:15+02:00,16130.1,19173.9
2024-10-18T14:30+02:00,15073.4,18211.9
2024-10-18T14:45+02:00,13906,17076.2
2024-10-18T15:00+02:00,12714.6,15810.8
2024-10-18T15:15+02:00,11467.3,14400.3
2024-10-18T15:30+02:00,10229.7,12868.5
2024-10-18T15:45+02:00,9048.8,11290.8
2024-10-18T16:00+02:00,7730.8,9745.6
2024-10-18T16:15+02:00,6414.6,8207.5
2024-10-18T16:30+02:00,5189.9,6692.8
2024-10-18T16:45+02:00,4034.5,5240.8
2024-10-18T17:00+02:00,2983,3896.9
2024-10-18T17:15+02:00,2045.9,2681.1
2024-10-18T17:30+02:00,1219.4,1625.2
2024-10-18T17:45+02:00,573.6,800.2
2024-10-18T18:00+02:00,189.2,254.7
2024-10-18T18:15+02:00,43.1,50.6
2024-10-18T18:30+02:00,4.7,7.1
2024-10-18T18:45+02:00,0.5,0
2024-10-18T19:00+02:00,0,0
2024-10-18T19:15+02:00,0,0
2024-10-18T19:30+02:00,0,0
2024-10-18T19:45+02:00,0,0
2024-10-18T20:00+02:00,0,0
2024-10-18T20:15+02:00,0,0
2024-10-18T20:30+02:00,0,0
2024-10-18T20:45+02:00,0,0
2024-10-18T21:00+02:00,0,0
2024-10-18T21:15+02:00,0,0
2024-10-18T21:30+02:00,0,0
2024-10-18T21:45+02:00,0,0
2024-10-18T22:00+02:00,0,0
2024-10-18T22:15+02:00,0,0
2024-10-18T22:30+02:00,0,0
2024-10-18T22:45+02:00,0,0
2024-10-18T23:00+02:00,0,0
2024-10-18T23:15+02:00,0,0
2024-10-18T23:30+02:00,0,0
2024-10-18T23:45+02:00,0,0
2024-10-19T00:00+02:00,0,0
2024-10-19T00:15+02:00,0,0
2024-10-19T00:30+02:00,0,0
2024-10-19T00:45+02:00,0,0
2024-10-19T01:00+02:00,0,0
2024-10-19T01:15+02:00,0,0
2024-10-19T01:30+02:00,0,0
2024-10-19T01:45+02:00,0,0
2024-10-19T02:00+02:00,0,0
2024-10-19T02:15+02:00,0,0
2024-10-19T02:30+02:00,0,0
2024-10-19T02:45+02:00,0,0
2024-10-19T03:00+02:00,0,0
2024-10-19T03:15+02:00,0,0
2024-10-19T03:30+02:00,0,0
2024-10-19T03:45+02:00,0,0
2024-10-19T04:00+02:00,0,0
2024-10-19T04:15+02:00,0,0
2024-10-19T04:30+02:00,0,0
2024-10-19T04:45+02:00,0,0
2024-10-19T05:00+02:00,0,0
2024-10-19T05:15+02:00,0,0
2024-10-19T05:30+02:00,0,0
2024-10-19T05:45+02:00,0,0
2024-10-19T06:00+02:00,0,0
2024-10-19T06:15+02:00,0,0
2024-10-19T06:30+02:00,0,0
2024-10-19T06:45+02:00,0,0
2024-10-19T07:00+02:00,0,0
2024-10-19T07:15+02:00,2.1,0
2024-10-19T07:30+02:00,58.6,9.3
2024-10-19T07:45+02:00,158.8,124
2024-10-19T08:00+02:00,586,531
2024-10-19T08:15+02:00,1333.9,1262.2
2024-10-19T08:30+02:00,2253.9,2232.8
2024-10-19T08:45+02:00,3251.4,3357.8
2024-10-19T09:00+02:00,4358.1,4556.5
2024-10-19T09:15+02:00,5540,5840.4
2024-10-19T09:30+02:00,6755.5,7179.8
2024-10-19T09:45+02:00,7942.2,8545.7
2024-10-19T10:00+02:00,9125.7,9927.1
2024-10-19T10:15+02:00,10200.9,11341
2024-10-19T10:30+02:00,11196.8,12683.5
2024-10-19T10:45+02:00,12073.4,13889.7
2024-10-19T11:00+02:00,12909.1,14956.1
2024-10-19T11:15+02:00,13845.6,15902
2024-10-19T11:30+02:00,14538.3,16645.7
2024-10-19T11:45+02:00,15056.9,17180.4
2024-10-19T12:00+02:00,15445.8,17584.5
2024-10-19T12:15+02:00,15790,17880.9
2024-10-19T12:30+02:00,16037.7,18052.8
2024-10-19T12:45+02:00,16153.4,18101.1
2024-10-19T13:00+02:00,15942.6,18050.4
2024-10-19T13:15+02:00,15484.6,17864.3
2024-10-19T13:30+02:00,14747.3,17527.5
2024-10-19T13:45+02:00,14028.2,17060.8
2024-10-19T14:00+02:00,13262,16541.8
2024-10-19T14:15+02:00,12458.6,15962.2
2024-10-19T14:30+02:00,11786.5,15237.9
2024-10-19T14:45+02:00,10937.1,14362.6
2024-10-19T15:00+02:00,10040.4,13396
2024-10-19T15:15+02:00,9021.2,12322.2
2024-10-19T15:30+02:00,8083.1,11129.9
2024-10-19T15:45+02:00,7267.9,9868.1
2024-10-19T16:00+02:00,6455.7,8610.2
2024-10-19T16:15+02:00,5593.4,7325.4
2024-10-19T16:30+02:00,4700,6004.4
2024-10-19T16:45+02:00,3737,4698
2024-10-19T17:00+02:00,2826,3489.2
2024-10-19T17:15+02:00,1986.3,2399.8
2024-10-19T17:30+02:00,1248.4,1448.9
2024-10-19T17:45+02:00,647.9,702.5
2024-10-19T18:00+02:00,242.6,228.4
2024-10-19T18:15+02:00,58.6,52
2024-10-19T18:30+02:00,2.8,4.5
2024-10-19T18:45+02:00,0.2,0
2024-10-19T19:00+02:00,0,0
2024-10-19T19:15+02:00,0,0
2024-10-19T19:30+02:00,0,0
2024-10-19T19:45+02:00,0,0
2024-10-19T20:00+02:00,0,0
2024-10-19T20:15+02:00,0,0
2024-10-19T20:30+02:00,0,0
2024-10-19T20:45+02:00,0,0
2024-10-19T21:00+02:00,0,0
2024-10-19T21:15+02:00,0,0
2024-10-19T21:30+02:00,0,0
2024-10-19T21:45+02:00,0,0
2024-10-19T22:00+02:00,0,0
2024-10-19T22:15+02:00,0,0
2024-10-19T22:30+02:00,0,0
2024-10-19T22:45+02:00,0,0
2024-10-19T23:00+02:00,0,0
2024-10-19T23:15+02:00,0,0
2024-10-19T23:30+02:00,0,0
2024-10-19T23:45+02:00,0,0
2024-10-20T00:00+02:00,0,0
2024-10-20T00:15+02:00,0,0
2024-10-20T00:30+02:00,0,0
2024-10-20T00:45+02:00,0,0
2024-10-20T01:00+02:00,0,0
2024-10-20T01:15+02:00,0,0
2024-10-20T01:30+02:00,0,0
2024-10-20T01:45+02:00,0,0
2024-10-20T02:00+02:00,0,0
2024-10-20T02:15+02:00,0,0
2024-10-20T02:30+02:00,0,0
2024-10-20T02:45+02:00,0,0
2024-10-20T03:00+02:00,0,0
2024-10-20T03:15+02:00,0,0
2024-10-20T03:30+02:00,0,0
2024-10-20T03:45+02:00,0,0
2024-10-20T04:00+02:00,0,0
2024-10-20T04:15+02:00,0,0
2024-10-20T04:30+02:00,0,0
2024-10-20T04:45+02:00,0,0
2024-10-20T05:00+02:00,0,0
2024-10-20T05:15+02:00,0,0
2024-10-20T05:30+02:00,0,0
2024-10-20T05:45+02:00,0,0
2024-10-20T06:00+02:00,0,0
2024-10-20T06:15+02:00,0,0
2024-10-20T06:30+02:00,0,0
2024-10-20T06:45+02:00,0,0
2024-10-20T07:00+02:00,0,0
2024-10-20T07:15+02:00,1.4,0
2024-10-20T07:30+02:00,45.1,2
2024-10-20T07:45+02:00,131.4,111.6
2024-10-20T08:00+02:00,461.2,555.1
2024-10-20T08:15+02:00,1238.4,1387.7
2024-10-20T08:30+02:00,2253.7,2563.4
2024-10-20T08:45+02:00,3467.4,3956.6
2024-10-20T09:00+02:00,4858.3,5507.7
2024-10-20T09:15+02:00,6261.4,7133.7
2024-10-20T09:30+02:00,7725.9,8834.5
2024-10-20T09:45+02:00,9158.5,10595.8
2024-10-20T10:00+02:00,10681.8,12390.1
2024-10-20T10:15+02:00,12090.9,14220.3
2024-10-20T10:30+02:00,13373.3,15991.5
2024-10-20T10:45+02:00,14723.7,17591.3
2024-10-20T11:00+02:00,16006.1,19085.8
2024-10-20T11:15+02:00,17217.3,20404.1
2024-10-20T11:30+02:00,18127.2,21478.1
2024-10-20T11:45+02:00,18715.2,22306.1
2024-10-20T12:00+02:00,19124.9,23009.2
2024-10-20T12:15+02:00,19575.4,23552.6
2024-10-20T12:30+02:00,19826.6,23870.5
2024-10-20T12:45+02:00,19954.4,24043.7
2024-10-20T13:00+02:00,20018,24072.9
2024-10-20T13:15+02:00,19783.4,23932.7
2024-10-20T13:30+02:00,19418.9,23598.8
2024-10-20T13:45+02:00,19046.5,23065
2024-10-20T14:00+02:00,18478.8,22406.3
2024-10-20T14:15+02:00,17648.1,21618.1
2024-10-20T14:30+02:00,16735.3,20650.3
2024-10-20T14:45+02:00,15623,19496.3
2024-10-20T15:00+02:00,14560.1,18179.2
2024-10-20T15:15+02:00,13277.2,16675.5
2024-10-20T15:30+02:00,11945.6,15023.2
2024-10-20T15:45+02:00,10413.6,13310.7
2024-10-20T16:00+02:00,8913.3,11606.9
2024-10-20T16:15+02:00,7478.8,9873.5
2024-10-20T16:30+02:00,5947.9,8109.7
2024-10-20T16:45+02:00,4508.7,6374.5
2024-10-20T17:00+02:00,3242.9,4718.8
2024-10-20T17:15+02:00,2151.6,3198.5
2024-10-20T17:30+02:00,1219.6,1874.8
2024-10-20T17:45+02:00,531.6,849
2024-10-20T18:00+02:00,134.5,232.1
2024-10-20T18:15+02:00,14,38
2024-10-20T18:30+02:00,0.5,0
2024-10-20T18:45+02:00,0,0
2024-10-20T19:00+02:00,0,0
2024-10-20T19:15+02:00,0,0
2024-10-20T19:30+02:00,0,0
2024-10-20T19:45+02:00,0,0
2024-10-20T20:00+02:00,0,0
2024-10-20T20:15+02:00,0,0
2024-10-20T20:30+02:00,0,0
2024-10-20T20:45+02:00,0,0
2024-10-20T21:00+02:00,0,0
2024-10-20T21:15+02:00,0,0
2024-10-20T21:30+02:00,0,0
2024-10-20T21:45+02:00,0,0
2024-10-20T22:00+02:00,0,0
2024-10-20T22:15+02:00,0,0
2024-10-20T22:30+02:00,0,0
2024-10-20T22:45+02:00,0,0
2024-10-20T23:00+02:00,0,0
2024-10-20T23:15+02:00,0,0
2024-10-20T23:30+02:00,0,0
2024-10-20T23:45+02:00,0,0
2024-10-21T00:00+02:00,0,0
2024-10-21T00:15+02:00,0,0
2024-10-21T00:30+02:00,0,0
2024-10-21T00:45+02:00,0,0
2024-10-21T01:00+02:00,0,0
2024-10-21T01:15+02:00,0,0
2024-10-21T01:30+02:00,0,0
2024-10-21T01:45+02:00,0,0
2024-10-21T02:00+02:00,0,0
2024-10-21T02:15+02:00,0,0
2024-10-21T02:30+02:00,0,0
2024-10-21T02:45+02:00,0,0
2024-10-21T03:00+02:00,0,0
2024-10-21T03:15+02:00,0,0
2024-10-21T03:30+02:00,0,0
2024-10-21T03:45+02:00,0,0
2024-10-21T04:00+02:00,0,0
2024-10-21T04:15+02:00,0,0
2024-10-21T04:30+02:00,0,0
2024-10-21T04:45+02:00,0,0
2024-10-21T05:00+02:00,0,0
2024-10-21T05:15+02:00,0,0
2024-10-21T05:30+02:00,0,0
2024-10-21T05:45+02:00,0,0
2024-10-21T06:00+02:00,0,0
2024-10-21T06:15+02:00,0,0
2024-10-21T06:30+02:00,0,0
2024-10-21T06:45+02:00,0,0
2024-10-21T07:00+02:00,0,0
2024-10-21T07:15+02:00,0,0
2024-10-21T07:30+02:00,41.2,0.8
2024-10-21T07:45+02:00,111.4,69.6
2024-10-21T08:00+02:00,490.5,403.8
2024-10-21T08:15+02:00,1181.6,1086.3
2024-10-21T08:30+02:00,2123.7,2044
2024-10-21T08:45+02:00,3229.3,3163
2024-10-21T09:00+02:00,4339.4,4394.5
2024-10-21T09:15+02:00,5441.7,5708.1
2024-10-21T09:30+02:00,6643,7078.3
2024-10-21T09:45+02:00,7843.3,8449.6
2024-10-21T10:00+02:00,9107,9825.1
2024-10-21T10:15+02:00,10379.5,11191.7
2024-10-21T10:30+02:00,11558.4,12502.7
2024-10-21T10:45+02:00,12623.8,13791.1
2024-10-21T11:00+02:00,13744.2,15009.1
2024-10-21T11:15+02:00,14766.5,16145.8
2024-10-21T11:30+02:00,15707.5,17189.7
2024-10-21T11:45+02:00,16423.1,17986.3
2024-10-21T12:00+02:00,17016.8,18637.6
2024-10-21T12:15+02:00,17523.1,19144.6
2024-10-21T12:30+02:00,17890.8,19479.3
2024-10-21T12:45+02:00,18059.9,19664.4
2024-10-21T13:00+02:00,18110.7,19750.9
2024-10-21T13:15+02:00,18154.2,19724.1
2024-10-21T13:30+02:00,17970.3,19514.6
2024-10-21T13:45+02:00,17667.7,19122.1
2024-10-21T14:00+02:00,17403,18598.1
2024-10-21T14:15+02:00,17060.4,17948
2024-10-21T14:30+02:00,16530.4,17180.5
2024-10-21T14:45+02:00,15963.1,16308.8
2024-10-21T15:00+02:00,15219.8,15322.9
2024-10-21T15:15+02:00,14428.8,14202.1
2024-10-21T15:30+02:00,13372.6,12949.5
2024-10-21T15:45+02:00,12201,11604.8
2024-10-21T16:00+02:00,10820.2,10199.6
2024-10-21T16:15+02:00,9338.9,8707.8
2024-10-21T16:30+02:00,7630,7145.4
2024-10-21T16:45+02:00,5940.3,5584
2024-10-21T17:00+02:00,4383.1,4111.6
2024-10-21T17:15+02:00,2966.9,2762.6
2024-10-21T17:30+02:00,1725.2,1599.1
2024-10-21T17:45+02:00,739.9,698.2
2024-10-21T18:00+02:00,185.5,184.4
2024-10-21T18:15+02:00,14.2,25.9
2024-10-21T18:30+02:00,0.6,0
2024-10-21T18:45+02:00,0,0
2024-10-21T19:00+02:00,0,0
2024-10-21T19:15+02:00,0,0
2024-10-21T19:30+02:00,0,0
2024-10-21T19:45+02:00,0,0
2024-10-21T20:00+02:00,0,0
2024-10-21T20:15+02:00,0,0
2024-10-21T20:30+02:00,0,0
2024-10-21T20:45+02:00,0,0
2024-10-21T21:00+02:00,0,0
2024-10-21T21:15+02:00,0,0
2024-10-21T21:30+02:00,0,0
2024-10-21T21:45+02:00,0,0
2024-10-21T22:00+02:00,0,0
2024-10-21T22:15+02:00,0,0
2024-10-21T22:30+02:00,0,0
2024-10-21T22:45+02:00,0,0
2024-10-21T23:00+02:00,0,0
2024-10-21T23:15+02:00,0,0
2024-10-21T23:30+02:00,0,0
2024-10-21T23:45+02:00,0,0
2024-10-22T00:00+02:00,0,0
2024-10-22T00:15+02:00,0,0
2024-10-22T00:30+02:00,0,0
2024-10-22T00:45+02:00,0,0
2024-10-22T01:00+02:00,0,0
2024-10-22T01:15+02:00,0,0
2024-10-22T01:30+02:00,0,0
2024-10-22T01:45+02:00,0,0
2024-10-22T02:00+02:00,0,0
2024-10-22T02:15+02:00,0,0
2024-10-22T02:30+02:00,0,0
2024-10-22T02:45+02:00,0,0
2024-10-22T03:00+02:00,0,0
2024-10-22T03:15+02:00,0,0
2024-10-22T03:30+02:00,0,0
2024-10-22T03:45+02:00,0,0
2024-10-22T04:00+02:00,0,0
2024-10-22T04:15+02:00,0,0
2024-10-22T04:30+02:00,0,0
2024-10-22T04:45+02:00,0,0
2024-10-22T05:00+02:00,0,0
2024-10-22T05:15+02:00,0,0
2024-10-22T05:30+02:00,0,0
2024-10-22T05:45+02:00,0,0
2024-10-22T06:00+02:00,0,0
2024-10-22T06:15+02:00,0,0
2024-10-22T06:30+02:00,0,0
2024-10-22T06:45+02:00,0,0
2024-10-22T07:00+02:00,0,0
2024-10-22T07:15+02:00,0,0
2024-10-22T07:30+02:00,3.6,0.7
2024-10-22T07:45+02:00,90.2,66.5
2024-10-22T08:00+02:00,290.9,381.7
2024-10-22T08:15+02:00,782.6,935.1
2024-10-22T08:30+02:00,1568.3,1700
2024-10-22T08:45+02:00,2544.1,2609.2
2024-10-22T09:00+02:00,3581.5,3589.4
2024-10-22T09:15+02:00,4678.4,4673
2024-10-22T09:30+02:00,5818.6,5861.3
2024-10-22T09:45+02:00,6947.4,7086.5
2024-10-22T10:00+02:00,8228.7,8309
2024-10-22T10:15+02:00,9448.9,9520.9
2024-10-22T10:30+02:00,10675.5,10656.7
2024-10-22T10:45+02:00,11730.1,11722.7
2024-10-22T11:00+02:00,12721.5,12693.4
2024-10-22T11:15+02:00,13776.9,13602.6
2024-10-22T11:30+02:00,14429.6,14372.4
2024-10-22T11:45+02:00,14980,14964.2
2024-10-22T12:00+02:00,15542.4,15456.7
2024-10-22T12:15+02:00,16006.7,15862.7
2024-10-22T12:30+02:00,16466.1,16146.1
2024-10-22T12:45+02:00,16777.6,16305.5
2024-10-22T13:00+02:00,17011.1,16358.7
2024-10-22T13:15+02:00,17144.4,16321.6
2024-10-22T13:30+02:00,17319.3,16188.1
2024-10-22T13:45+02:00,17314.2,15938.3
2024-10-22T14:00+02:00,17257.8,15615
2024-10-22T14:15+02:00,16754,15222.9
2024-10-22T14:30+02:00,16213.9,14732.3
2024-10-22T14:45+02:00,15475.8,14136.1
2024-10-22T15:00+02:00,14497.9,13425
2024-10-22T15:15+02:00,13309.5,12579.7
2024-10-22T15:30+02:00,12119.9,11571.5
2024-10-22T15:45+02:00,10827.2,10440.5
2024-10-22T16:00+02:00,9459.7,9212.2
2024-10-22T16:15+02:00,8055.7,7862.3
2024-10-22T16:30+02:00,6472,6431.5
2024-10-22T16:45+02:00,4914.8,4998.4
2024-10-22T17:00+02:00,3525.3,3679.5
2024-10-22T17:15+02:00,2332.4,2462.8
2024-10-22T17:30+02:00,1293.1,1416
2024-10-22T17:45+02:00,542.2,611.9
2024-10-22T18:00+02:00,157.1,153.8
2024-10-22T18:15+02:00,23.4,22.2
2024-10-22T18:30+02:00,2.2,2.8
2024-10-22T18:45+02:00,0,1.3
2024-10-22T19:00+02:00,0,0
2024-10-22T19:15+02:00,0,0
2024-10-22T19:30+02:00,0,0
2024-10-22T19:45+02:00,0,0
2024-10-22T20:00+02:00,0,0
2024-10-22T20:15+02:00,0,0
2024-10-22T20:30+02:00,0,0
2024-10-22T20:45+02:00,0,0
2024-10-22T21:00+02:00,0,0
2024-10-22T21:15+02:00,0,0
2024-10-22T21:30+02:00,0,0
2024-10-22T21:45+02:00,0,0
2024-10-22T22:00+02:00,0,0
2024-10-22T22:15+02:00,0,0
2024-10-22T22:30+02:00,0,0
2024-10-22T22:45+02:00,0,0
2024-10-22T23:00+02:00,0,0
2024-10-22T23:15+02:00,0,0
2024-10-22T23:30+02:00,0,0
2024-10-22T23:45+02:00,0,0
2024-10-23T00:00+02:00,0,0
2024-10-23T00:15+02:00,0,0
2024-10-23T00:30+02:00,0,0
2024-10-23T00:45+02:00,0,0
2024-10-23T01:00+02:00,0,0
2024-10-23T01:15+02:00,0,0
2024-10-23T01:30+02:00,0,0
2024-10-23T01:45+02:00,0,0
2024-10-23T02:00+02:00,0,0
2024-10-23T02:15+02:00,0,0
2024-10-23T02:30+02:00,0,0
2024-10-23T02:45+02:00,0,0
2024-10-23T03:00+02:00,0,0
2024-10-23T03:15+02:00,0,0
2024-10-23T03:30+02:00,0,0
2024-10-23T03:45+02:00,0,0
2024-10-23T04:00+02:00,0,0
2024-10-23T04:15+02:00,0,0
2024-10-23T04:30+02:00,0,0
2024-10-23T04:45+02:00,0,0
2024-10-23T05:00+02:00,0,0
2024-10-23T05:15+02:00,0,0
2024-10-23T05:30+02:00,0,0
2024-10-23T05:45+02:00,0,0
2024-10-23T06:00+02:00,0,0
2024-10-23T06:15+02:00,0,0
2024-10-23T06:30+02:00,0,0
2024-10-23T06:45+02:00,0,0
2024-10-23T07:00+02:00,0,0
2024-10-23T07:15+02:00,0,0
2024-10-23T07:30+02:00,8.2,0
2024-10-23T07:45+02:00,91.2,52.9
2024-10-23T08:00+02:00,235.8,339.5
2024-10-23T08:15+02:00,725.9,969.2
2024-10-23T08:30+02:00,1551.8,1919.4
2024-10-23T08:45+02:00,2619.6,3058.9
2024-10-23T09:00+02:00,3857.6,4308.3
2024-10-23T09:15+02:00,5298.9,5650.2
2024-10-23T09:30+02:00,6738.9,7108.7
2024-10-23T09:45+02:00,8226.1,8616.6
2024-10-23T10:00+02:00,9808.3,10168.5
2024-10-23T10:15+02:00,11356.6,11750
2024-10-23T10:30+02:00,12845,13341.9
2024-10-23T10:45+02:00,14216.8,14802.3
2024-10-23T11:00+02:00,15574.4,16128.1
2024-10-23T11:15+02:00,16868.1,17283.9
2024-10-23T11:30+02:00,17913.3,18203.7
2024-10-23T11:45+02:00,18721.5,18949.8
2024-10-23T12:00+02:00,19376.4,19515.9
2024-10-23T12:15+02:00,20040.5,19912
2024-10-23T12:30+02:00,21632.8,20104.3
2024-10-23T12:45+02:00,20939.8,20168
2024-10-23T13:00+02:00,21139.5,20115.3
2024-10-23T13:15+02:00,21163.3,19937.8
2024-10-23T13:30+02:00,21027.4,19660.2
2024-10-23T13:45+02:00,20657.2,19272.9
2024-10-23T14:00+02:00,20129.4,18774.3
2024-10-23T14:15+02:00,19442.4,18167.1
2024-10-23T14:30+02:00,18717.2,17447.7
2024-10-23T14:45+02:00,17792.9,16596.2
2024-10-23T15:00+02:00,16660.7,15583
2024-10-23T15:15+02:00,15368.8,14399.9
2024-10-23T15:30+02:00,14042.7,13083.7
2024-10-23T15:45+02:00,12649.3,11680.4
2024-10-23T16:00+02:00,11085.6,10222.8
2024-10-23T16:15+02:00,9410.8,8680.5
2024-10-23T16:30+02:00,7651.8,7096.3
2024-10-23T16:45+02:00,5885.8,5518.5
2024-10-23T17:00+02:00,4205.1,4046.4
2024-10-23T17:15+02:00,2686.5,2702.8
2024-10-23T17:30+02:00,1448.6,1541.8
2024-10-23T17:45+02:00,581.3,634.8
2024-10-23T18:00+02:00,150.8,144.3
2024-10-23T18:15+02:00,15.1,16.5
2024-10-23T18:30+02:00,1.2,0
2024-10-23T18:45+02:00,0,0
2024-10-23T19:00+02:00,0,0
2024-10-23T19:15+02:00,0,0
2024-10-23T19:30+02:00,0,0
2024-10-23T19:45+02:00,0,0
2024-10-23T20:00+02:00,0,0
2024-10-23T20:15+02:00,0,0
2024-10-23T20:30+02:00,0,0
2024-10-23T20:45+02:00,0,0
2024-10-23T21:00+02:00,0,0
2024-10-23T21:15+02:00,0,0
2024-10-23T21:30+02:00,0,0
2024-10-23T21:45+02:00,0,0
2024-10-23T22:00+02:00,0,0
2024-10-23T22:15+02:00,0,0
2024-10-23T22:30+02:00,0,0
2024-10-23T22:45+02:00,0,0
2024-10-23T23:00+02:00,0,0
2024-10-23T23:15+02:00,0,0
2024-10-23T23:30+02:00,0,0
2024-10-23T23:45+02:00,0,0
2024-10-24T00:00+02:00,0,0
2024-10-24T00:15+02:00,0,0
2024-10-24T00:30+02:00,0,0
2024-10-24T00:45+02:00,0,0
2024-10-24T01:00+02:00,0,0
2024-10-24T01:15+02:00,0,0
2024-10-24T01:30+02:00,0,0
2024-10-24T01:45+02:00,0,0
2024-10-24T02:00+02:00,0,0
2024-10-24T02:15+02:00,0,0
2024-10-24T02:30+02:00,0,0
2024-10-24T02:45+02:00,0,0
2024-10-24T03:00+02:00,0,0
2024-10-24T03:15+02:00,0,0
2024-10-24T03:30+02:00,0,0
2024-10-24T03:45+02:00,0,0
2024-10-24T04:00+02:00,0,0
2024-10-24T04:15+02:00,0,0
2024-10-24T04:30+02:00,0,0
2024-10-24T04:45+02:00,0,0
2024-10-24T05:00+02:00,0,0
2024-10-24T05:15+02:00,0,0
2024-10-24T05:30+02:00,0,0
2024-10-24T05:45+02:00,0,0
2024-10-24T06:00+02:00,0,0
2024-10-24T06:15+02:00,0,0
2024-10-24T06:30+02:00,0,0
2024-10-24T06:45+02:00,0,0
2024-10-24T07:00+02:00,0,0
2024-10-24T07:15+02:00,0,0
2024-10-24T07:30+02:00,6.4,0
2024-10-24T07:45+02:00,84.4,55.7
2024-10-24T08:00+02:00,205.3,353.2
2024-10-24T08:15+02:00,566.1,1002.8
2024-10-24T08:30+02:00,1287.5,2020.3
2024-10-24T08:45+02:00,2251.9,3312.9
2024-10-24T09:00+02:00,3348.3,4760
2024-10-24T09:15+02:00,4724.5,6380.3
2024-10-24T09:30+02:00,6200.5,8127.3
2024-10-24T09:45+02:00,7623.3,9911.6
2024-10-24T10:00+02:00,9115.4,11739.4
2024-10-24T10:15+02:00,10553.4,13595.5
2024-10-24T10:30+02:00,11952.4,15444.8
2024-10-24T10:45+02:00,13338.3,17115.8
2024-10-24T11:00+02:00,14642.9,18607.2
2024-10-24T11:15+02:00,15893.6,19922.4
2024-10-24T11:30+02:00,17020,21078.7
2024-10-24T11:45+02:00,17973.7,22084.3
2024-10-24T12:00+02:00,18828,22883.8
2024-10-24T12:15+02:00,19520,23447.1
2024-10-24T12:30+02:00,19913.8,23794.3
2024-10-24T12:45+02:00,20088.9,24004
2024-10-24T13:00+02:00,20006.8,24068.6
2024-10-24T13:15+02:00,19762.3,23968.6
2024-10-24T13:30+02:00,19350.7,23664.2
2024-10-24T13:45+02:00,18777,23161.1
2024-10-24T14:00+02:00,18075.2,22533.6
2024-10-24T14:15+02:00,17393.8,21780.8
2024-10-24T14:30+02:00,16624.8,20854
2024-10-24T14:45+02:00,15788,19726.5
2024-10-24T15:00+02:00,14815.3,18398
2024-10-24T15:15+02:00,13533.9,16845.5
2024-10-24T15:30+02:00,12260.9,15127.1
2024-10-24T15:45+02:00,10855.2,13328.1
2024-10-24T16:00+02:00,9297.4,11509.1
2024-10-24T16:15+02:00,7702.1,9631.6
2024-10-24T16:30+02:00,6067.1,7737.1
2024-10-24T16:45+02:00,4453.1,5902.8
2024-10-24T17:00+02:00,2974.3,4221.3
2024-10-24T17:15+02:00,1738.7,2729.2
2024-10-24T17:30+02:00,790,1482.9
2024-10-24T17:45+02:00,247.1,559
2024-10-24T18:00+02:00,42.5,113.6
2024-10-24T18:15+02:00,4.1,17.4
2024-10-24T18:30+02:00,0.3,0
2024-10-24T18:45+02:00,0,0
2024-10-24T19:00+02:00,0,0
2024-10-24T19:15+02:00,0,0
2024-10-24T19:30+02:00,0,0
2024-10-24T19:45+02:00,0,0
2024-10-24T20:00+02:00,0,0
2024-10-24T20:15+02:00,0,0
2024-10-24T20:30+02:00,0,0
2024-10-24T20:45+02:00,0,0
2024-10-24T21:00+02:00,0,0
2024-10-24T21:15+02:00,0,0
2024-10-24T21:30+02:00,0,0
2024-10-24T21:45+02:00,0,0
2024-10-24T22:00+02:00,0,0
2024-10-24T22:15+02:00,0,0
2024-10-24T22:30+02:00,0,0
2024-10-24T22:45+02:00,0,0
2024-10-24T23:00+02:00,0,0
